Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
48315,8479.0,10925.0,242.0,12163.0,67,267266,False,0.862,0.642,6,-13.652,0,0.101,0.102,0.0,0.272,0.765,99.2,4,hardcore
48317,35975.0,11815.0,24302.0,27295.0,35,210416,False,0.222,0.599,4,-6.039,0,0.0405,0.00023,0.0,0.319,0.286,158.173,4,hardcore
48318,2962.0,10152.0,13072.0,21937.0,34,221952,False,0.689,0.738,11,-6.051,0,0.0425,0.187,4.93e-05,0.185,0.368,121.941,4,hardcore
48319,43145.0,96.0,19756.0,30257.0,0,191786,False,0.378,0.934,11,-3.702,0,0.107,0.0013,0.0149,0.322,0.602,159.829,4,hardcore
48320,9917.0,10152.0,13072.0,9040.0,34,208640,False,0.604,0.477,7,-8.203,0,0.0349,0.267,0.0,0.211,0.375,113.943,4,hardcore
48323,20060.0,14469.0,21583.0,27849.0,35,193434,False,0.37,0.974,6,-3.522,1,0.0719,2.07e-05,0.001,0.143,0.544,129.936,4,hardcore
48325,21281.0,13578.0,331.0,13346.0,35,216213,False,0.562,0.997,3,-2.43,1,0.113,0.00195,0.0117,0.527,0.218,139.016,4,hardcore
48327,39989.0,2373.0,2282.0,22471.0,33,225237,False,0.574,0.758,0,-5.781,1,0.0289,0.00066,1.33e-06,0.285,0.309,95.006,4,hardcore
48328,33110.0,15027.0,20314.0,12190.0,34,165613,False,0.394,0.991,11,-3.351,0,0.0716,3.93e-05,0.00125,0.0563,0.834,97.93,4,hardcore
48329,36797.0,96.0,8743.0,30257.0,1,191786,False,0.378,0.934,11,-3.702,0,0.107,0.0013,0.0149,0.322,0.602,159.829,4,hardcore
48330,37399.0,6511.0,3934.0,31066.0,35,177426,False,0.332,0.976,2,-5.606,1,0.109,0.0361,0.000294,0.109,0.327,169.899,4,hardcore
48331,9563.0,96.0,17328.0,30257.0,1,191786,False,0.378,0.934,11,-3.702,0,0.107,0.0013,0.0149,0.322,0.602,159.829,4,hardcore
48333,39883.0,2386.0,2917.0,2269.0,36,273880,True,0.462,0.98,4,-5.191,0,0.0912,0.00015,0.0278,0.138,0.244,99.827,4,hardcore
48334,1553.0,96.0,9069.0,30257.0,1,191786,False,0.378,0.934,11,-3.702,0,0.107,0.0013,0.0149,0.322,0.602,159.829,4,hardcore
48335,30926.0,3859.0,16146.0,20369.0,34,158568,False,0.316,0.951,10,-5.081,0,0.056,6.41e-05,0.0,0.339,0.718,103.68,4,hardcore
48336,44405.0,3842.0,13199.0,18150.0,35,180000,False,0.527,0.968,10,-4.635,0,0.051,0.0067,0.00222,0.287,0.74,185.038,4,hardcore
48337,30401.0,15140.0,3936.0,11723.0,36,247093,False,0.42,0.917,9,-3.545,0,0.0529,0.000452,0.0,0.248,0.836,138.119,4,hardcore
48338,8147.0,9118.0,18533.0,29782.0,35,240882,False,0.587,0.827,2,-5.156,1,0.0584,0.00405,0.00203,0.0957,0.753,90.064,4,hardcore
48340,36415.0,5556.0,16993.0,23440.0,35,314802,False,0.573,0.652,0,-6.839,1,0.0331,0.00261,0.00304,0.139,0.624,127.902,4,hardcore
48341,21625.0,13714.0,9183.0,1142.0,35,204373,False,0.479,0.969,4,-5.575,1,0.0899,0.000207,0.021,0.202,0.378,95.301,4,hardcore
48342,42668.0,9132.0,15740.0,22347.0,36,212360,False,0.811,0.438,2,-13.494,0,0.0346,0.137,0.000785,0.0893,0.558,109.271,4,hardcore
48343,20841.0,5556.0,20183.0,30505.0,35,114373,False,0.261,0.715,9,-9.401,1,0.0343,0.000254,0.00025,0.0895,0.572,164.111,4,hardcore
48344,15074.0,15690.0,14179.0,8286.0,37,257400,False,0.468,0.561,2,-13.19,1,0.0269,0.00197,0.0155,0.0859,0.111,127.988,4,hardcore
48345,42402.0,5322.0,21556.0,9139.0,35,191000,False,0.261,0.955,5,-7.461,1,0.0568,0.00112,4.96e-05,0.15,0.532,157.168,4,hardcore
48347,25256.0,4978.0,11574.0,30501.0,35,149226,False,0.326,0.963,4,-3.773,0,0.123,0.0126,0.0,0.183,0.522,197.98,4,hardcore
48348,31393.0,1485.0,5356.0,24443.0,36,217072,False,0.458,0.926,6,-4.633,1,0.0569,0.000476,5e-06,0.0986,0.586,160.051,4,hardcore
48351,23569.0,3316.0,47.0,20156.0,61,226986,False,0.477,0.98,7,-4.204,0,0.0887,0.000834,0.00963,0.357,0.199,135.902,4,hardcore
48352,3226.0,6571.0,7982.0,10482.0,54,294646,False,0.434,0.956,10,-0.385,0,0.104,0.00133,0.0,0.155,0.0369,100.368,4,hardcore
48356,19986.0,9493.0,11091.0,15134.0,51,203786,False,0.528,0.957,5,-4.358,1,0.11,0.000127,0.0,0.119,0.444,107.556,4,hardcore
48364,25022.0,12531.0,18116.0,18896.0,32,237186,False,0.647,0.639,1,-7.324,1,0.0314,0.00698,1.24e-06,0.111,0.197,111.021,4,hardcore
48365,26270.0,12369.0,17003.0,20492.0,33,188606,False,0.425,0.844,8,-4.615,0,0.0586,0.0309,0.0,0.0631,0.241,169.72,4,hardcore
48366,9788.0,1732.0,22244.0,29631.0,34,245946,False,0.424,0.96,7,-4.13,0,0.14,0.00101,0.0,0.0935,0.412,165.046,4,hardcore
48368,25909.0,14676.0,21705.0,23295.0,34,112954,False,0.452,0.93,9,-4.663,1,0.0482,7.81e-05,2.16e-05,0.135,0.952,133.399,4,hardcore
48370,23374.0,11028.0,18005.0,14576.0,35,156200,False,0.361,0.972,2,-4.892,1,0.127,0.0011,0.000626,0.132,0.403,111.82,4,hardcore
48371,576.0,1732.0,21013.0,4680.0,34,241266,False,0.506,0.943,8,-5.23,1,0.104,0.000111,0.0,0.119,0.273,124.92,4,hardcore
48373,19872.0,16055.0,15974.0,22036.0,33,182825,False,0.577,0.921,10,-1.743,0,0.057,0.00134,1.74e-06,0.19,0.162,102.472,4,hardcore
48378,1575.0,2374.0,2282.0,16037.0,33,245250,False,0.488,0.606,2,-7.731,0,0.0509,0.211,2.53e-06,0.134,0.147,119.963,4,hardcore
48380,25323.0,4978.0,6781.0,4736.0,33,226853,False,0.506,0.853,9,-6.662,1,0.0496,0.0115,2.69e-05,0.0624,0.456,159.968,4,hardcore
48383,41970.0,6887.0,20318.0,593.0,34,210893,False,0.366,0.94,8,-3.389,1,0.0953,1.51e-05,7.25e-06,0.105,0.544,177.095,4,hardcore
48384,19007.0,12258.0,21547.0,22210.0,33,307307,False,0.568,0.963,5,-3.776,0,0.0856,0.000325,7.15e-05,0.375,0.267,125.015,4,hardcore
48385,1265.0,9132.0,11367.0,30132.0,35,227693,False,0.751,0.735,0,-8.433,1,0.0303,0.0806,0.000553,0.285,0.79,123.992,4,hardcore
48386,31524.0,11665.0,15704.0,11478.0,33,186573,False,0.74,0.93,6,-6.648,1,0.101,0.0337,3.42e-05,0.259,0.825,145.05,4,hardcore
48387,37786.0,1939.0,7992.0,28924.0,0,346640,False,0.688,0.255,7,-14.86,1,0.0732,0.000695,0.00119,0.107,0.87,154.251,4,hardcore
48388,24324.0,10405.0,15817.0,26554.0,34,132600,False,0.358,0.967,11,-3.205,0,0.135,0.000282,0.0,0.225,0.579,137.395,4,hardcore
48389,21505.0,14521.0,9541.0,22188.0,34,270693,True,0.424,0.711,9,-12.811,1,0.0352,0.0236,0.000324,0.133,0.441,92.493,4,hardcore
48390,28780.0,10405.0,15817.0,650.0,34,180640,False,0.397,0.974,2,-2.555,0,0.0705,0.00105,0.0,0.085,0.571,156.601,4,hardcore
48391,33924.0,10405.0,15817.0,7016.0,34,160706,False,0.453,0.949,7,-2.984,1,0.0679,0.0018,0.0,0.132,0.816,92.379,4,hardcore
48392,33845.0,5956.0,18169.0,10507.0,34,117643,True,0.44,0.968,9,-2.424,1,0.0395,0.000453,0.0,0.0663,0.865,140.868,4,hardcore
48394,41529.0,4024.0,16219.0,13577.0,0,150200,False,0.597,0.97,4,-6.303,1,0.159,0.00279,1.36e-05,0.354,0.352,121.971,4,hardcore
48395,19537.0,9132.0,11474.0,9148.0,35,264151,False,0.65,0.958,7,-6.715,1,0.109,0.0294,0.00734,0.0733,0.575,154.575,4,hardcore
48396,5653.0,9513.0,22553.0,8248.0,35,146386,False,0.34,0.913,0,-4.682,1,0.0367,1.73e-06,1.04e-05,0.247,0.382,110.113,4,hardcore
48398,41611.0,11813.0,16927.0,28983.0,33,217636,False,0.588,0.982,1,-4.789,1,0.12,0.00154,1.7e-05,0.117,0.77,110.001,4,hardcore
48399,1175.0,4978.0,14497.0,29427.0,34,266261,False,0.467,0.858,11,-4.825,1,0.0498,0.000776,7.8e-05,0.316,0.417,140.113,4,hardcore
48402,5500.0,15290.0,11866.0,25671.0,62,329426,True,0.637,0.66,0,-4.792,1,0.162,0.217,0.0,0.09,0.503,90.876,4,hardcore
48410,936.0,8671.0,4756.0,17005.0,55,181043,False,0.523,0.563,4,-8.398,0,0.0439,0.235,4.01e-06,0.0876,0.323,115.1,4,hardcore
48411,1221.0,14450.0,15511.0,30058.0,66,235200,False,0.597,0.931,11,-4.591,0,0.0984,0.127,0.0,0.0504,0.534,92.003,4,hardcore
48413,29252.0,9109.0,10761.0,22826.0,33,64653,False,0.514,0.8,1,-10.615,0,0.0632,0.243,0.0,0.285,0.338,90.796,4,hardcore
48414,9866.0,11815.0,24302.0,6965.0,34,192888,False,0.238,0.743,7,-7.184,1,0.0466,0.00898,0.0,0.141,0.451,170.111,4,hardcore
48417,33297.0,8413.0,15908.0,14842.0,34,131640,True,0.259,0.965,9,-3.879,0,0.149,0.000615,7.34e-06,0.111,0.256,128.172,4,hardcore
48418,16223.0,12280.0,15553.0,1281.0,32,280546,False,0.447,0.974,1,-6.426,1,0.116,0.000529,1.42e-06,0.142,0.443,150.066,4,hardcore
48419,34967.0,585.0,10.0,31543.0,32,214786,True,0.19,0.871,4,-5.416,1,0.083,8.06e-06,1.74e-05,0.239,0.349,95.437,4,hardcore
48422,18029.0,2386.0,1047.0,13924.0,35,327406,False,0.466,0.968,8,-6.601,1,0.078,0.000133,0.00309,0.154,0.129,140.998,4,hardcore
48423,23426.0,11812.0,7804.0,26064.0,34,161573,False,0.282,0.927,7,-4.421,1,0.0706,0.000485,1.31e-06,0.188,0.83,158.479,4,hardcore
48424,35149.0,8270.0,3102.0,26676.0,34,227302,False,0.488,0.538,2,-9.094,0,0.0265,0.24,0.0135,0.112,0.14,80.009,4,hardcore
48425,10236.0,10405.0,17849.0,16052.0,34,141706,False,0.35,0.779,0,-7.864,1,0.0973,0.00237,0.0,0.0307,0.779,141.245,4,hardcore
48426,21868.0,14518.0,16184.0,17943.0,34,208280,False,0.401,0.953,11,-3.354,0,0.065,5.99e-05,0.000791,0.319,0.644,122.863,4,hardcore
48429,13293.0,11812.0,22096.0,14168.0,34,196026,False,0.25,0.997,4,-4.201,0,0.139,0.00626,0.0,0.408,0.184,174.998,4,hardcore
48430,38830.0,9132.0,14300.0,15611.0,35,207960,False,0.309,0.585,8,-8.931,0,0.0458,0.117,0.000416,0.364,0.551,68.205,4,hardcore
48433,23369.0,3859.0,16146.0,22200.0,33,155169,False,0.429,0.919,1,-5.178,1,0.053,7.73e-05,0.0,0.445,0.741,112.607,4,hardcore
48435,43694.0,12924.0,17407.0,9994.0,32,226466,False,0.533,0.963,6,-5.064,1,0.0367,0.000211,0.000238,0.0973,0.78,149.949,4,hardcore
48436,30204.0,9132.0,14300.0,33263.0,35,178240,False,0.755,0.796,0,-9.621,1,0.0422,0.0166,0.0173,0.0643,0.94,152.153,4,hardcore
48438,44162.0,1393.0,764.0,21287.0,34,232133,False,0.6,0.994,7,-2.718,1,0.161,0.21,1.65e-06,0.236,0.435,98.081,4,hardcore
48439,2488.0,10668.0,3871.0,23724.0,32,130053,False,0.352,0.982,9,-3.603,1,0.0905,0.0018,0.0,0.184,0.227,111.325,4,hardcore
48440,13220.0,15140.0,3936.0,5832.0,35,186706,False,0.407,0.974,4,-2.779,1,0.091,2.13e-05,3.15e-06,0.0863,0.569,162.083,4,hardcore
48442,33264.0,9118.0,11493.0,4448.0,34,178413,False,0.543,0.836,10,-3.962,1,0.0421,6.04e-05,1.29e-06,0.0902,0.73,125.004,4,hardcore
48443,32316.0,10405.0,15817.0,12130.0,33,148933,False,0.4,0.984,11,-2.551,0,0.0887,0.000744,0.0,0.334,0.57,134.89,4,hardcore
48444,32681.0,2406.0,20955.0,31581.0,34,249000,False,0.308,0.889,6,-8.691,0,0.117,0.000812,0.0119,0.271,0.255,182.063,4,hardcore
48445,9147.0,11813.0,16927.0,5793.0,32,184513,False,0.541,0.986,8,-4.652,0,0.0889,0.000339,0.000126,0.512,0.854,113.037,4,hardcore
48447,33777.0,1485.0,1782.0,5762.0,34,219320,False,0.305,0.948,0,-5.245,0,0.134,0.0572,0.0,0.357,0.257,176.896,4,hardcore
48454,24625.0,348.0,16929.0,23358.0,42,167812,False,0.651,0.9,7,-3.539,0,0.102,0.0147,0.0,0.0969,0.148,127.979,4,hardcore
48456,853.0,13582.0,15750.0,21735.0,57,174291,False,0.504,0.891,6,-4.175,0,0.126,0.33,8.65e-06,0.191,0.295,169.886,4,hardcore
48458,25770.0,3565.0,8442.0,28299.0,57,207573,True,0.719,0.846,9,-4.637,0,0.0481,0.173,0.0,0.248,0.514,89.04,4,hardcore
48460,38689.0,15528.0,1234.0,7340.0,32,226000,False,0.38,0.953,0,-0.965,1,0.0845,0.000406,1.24e-05,0.0755,0.142,92.485,4,hardcore
48462,11385.0,11296.0,4095.0,21258.0,55,242800,True,0.848,0.771,8,-1.697,0,0.151,0.101,4.14e-06,0.181,0.16,93.556,4,hardcore
48463,10337.0,16351.0,14562.0,10263.0,33,198915,False,0.53,0.873,2,-4.789,0,0.0325,0.0083,0.0,0.224,0.706,146.873,4,hardcore
48464,11484.0,12022.0,16009.0,12419.0,32,216768,False,0.557,0.944,10,-4.04,0,0.08,0.000845,6.28e-06,0.413,0.729,140.04,4,hardcore
48467,43049.0,5534.0,14550.0,9525.0,32,215310,False,0.419,0.972,4,-3.895,0,0.0838,1.31e-05,0.00844,0.329,0.19,92.487,4,hardcore
48470,21124.0,9000.0,12448.0,31563.0,32,277773,False,0.6,0.96,7,-3.186,1,0.0346,0.00034,0.000102,0.102,0.591,102.493,4,hardcore
48471,29016.0,8695.0,4712.0,5811.0,33,129184,True,0.511,0.623,2,-6.0,1,0.049,0.03,1.8e-05,0.191,0.196,153.096,4,hardcore
48472,20079.0,2227.0,20682.0,23562.0,32,255186,False,0.462,0.96,2,-2.763,0,0.0925,0.00192,2.25e-05,0.109,0.353,164.019,4,hardcore
48473,19252.0,3676.0,820.0,889.0,31,238654,False,0.227,0.978,7,-2.314,1,0.149,0.00147,0.00026,0.347,0.638,196.426,4,hardcore
48474,9830.0,5397.0,15842.0,21880.0,33,295000,False,0.517,0.742,4,-6.067,0,0.0725,0.0995,0.0125,0.0947,0.0637,121.206,4,hardcore
48475,33726.0,12803.0,6713.0,24497.0,68,238573,False,0.387,0.94,5,-4.16,0,0.0528,0.00369,0.0,0.0759,0.444,134.876,4,hardcore
48477,34550.0,9132.0,11468.0,9017.0,34,383634,False,0.658,0.737,1,-8.233,1,0.0339,0.0016,2.73e-06,0.15,0.456,130.26,4,hardcore
48479,27636.0,14961.0,15924.0,20757.0,32,197960,False,0.445,0.944,0,-2.042,1,0.128,0.0993,0.0,0.305,0.588,199.605,4,hardcore
48480,7044.0,6295.0,14730.0,21687.0,33,288066,False,0.592,0.88,11,-3.725,0,0.0329,0.00114,0.0,0.122,0.284,119.989,4,hardcore
48482,39058.0,15137.0,22080.0,3526.0,34,183146,False,0.319,0.938,9,-7.169,1,0.046,0.000435,3.37e-05,0.0688,0.87,191.989,4,hardcore
48483,27158.0,14642.0,716.0,31707.0,35,134800,False,0.284,0.959,1,-6.02,0,0.123,0.00142,0.000146,0.0866,0.665,174.296,4,hardcore
48485,85.0,2072.0,19538.0,20471.0,33,91880,False,0.536,0.92,0,-5.309,1,0.045,0.00172,0.0,0.156,0.847,107.682,4,hardcore
48487,17378.0,12531.0,18116.0,14393.0,32,225533,False,0.377,0.965,11,-4.375,0,0.149,0.00102,0.0,0.222,0.307,155.567,4,hardcore
48491,13840.0,11411.0,15218.0,12878.0,33,76240,False,0.313,0.938,0,-4.423,1,0.0529,0.00179,0.0146,0.241,0.731,79.139,4,hardcore
48492,7873.0,9132.0,15740.0,23020.0,34,314003,False,0.616,0.64,0,-11.505,1,0.0283,0.0142,3.58e-05,0.466,0.833,145.473,4,hardcore
48493,34630.0,11813.0,16927.0,30140.0,31,193157,False,0.58,0.982,1,-4.895,1,0.102,0.000289,7.73e-06,0.497,0.802,114.0,4,hardcore
48494,41671.0,16475.0,13733.0,17836.0,34,235760,False,0.57,0.684,2,-5.939,1,0.0517,0.00668,0.0,0.234,0.14,119.979,4,hardcore
48495,5388.0,6187.0,9918.0,13429.0,33,98351,True,0.165,0.929,6,-4.661,1,0.113,7.07e-05,0.000766,0.319,0.542,185.59,4,hardcore
48496,4066.0,3859.0,16146.0,7694.0,32,196487,False,0.301,0.968,8,-4.516,1,0.0807,0.000909,0.0,0.112,0.613,187.298,4,hardcore
48497,40873.0,14598.0,6837.0,3737.0,34,272346,False,0.343,0.959,4,-3.119,1,0.09,0.00172,0.0,0.0869,0.229,138.377,4,hardcore
48499,26279.0,8690.0,17074.0,3187.0,32,179000,False,0.697,0.979,8,-4.429,1,0.0909,0.243,0.0,0.39,0.798,144.018,4,hardcore
48500,27177.0,8671.0,12440.0,17005.0,53,181043,False,0.52,0.563,4,-8.398,0,0.0439,0.235,4.01e-06,0.0876,0.325,115.122,4,hardcore
48507,29293.0,13128.0,13694.0,18849.0,58,260530,False,0.485,0.979,2,-0.943,1,0.116,0.00792,0.00171,0.387,0.432,175.074,4,hardcore
48513,5301.0,9564.0,21381.0,6673.0,31,110181,False,0.432,0.984,8,-4.186,1,0.118,0.000262,0.00204,0.371,0.398,96.746,4,hardcore
48514,38732.0,6162.0,6520.0,6568.0,32,239160,True,0.27,0.866,11,-6.132,0,0.085,0.000408,3.31e-05,0.365,0.108,148.938,4,hardcore
48515,7177.0,8306.0,6049.0,7085.0,32,181546,True,0.483,0.942,9,-6.907,1,0.136,7.19e-05,0.0,0.345,0.362,100.185,4,hardcore
48521,31126.0,10607.0,13617.0,22459.0,32,140653,False,0.29,0.977,1,-6.452,1,0.0661,0.0383,3.1e-05,0.163,0.232,91.756,4,hardcore
48522,36753.0,5394.0,2140.0,28429.0,33,278666,False,0.626,0.868,3,-4.526,1,0.0411,0.00812,4.49e-05,0.162,0.339,134.963,4,hardcore
48526,13761.0,15264.0,17959.0,13313.0,32,97200,True,0.45,0.973,0,-6.256,1,0.0701,0.00532,0.0,0.0804,0.792,91.56,4,hardcore
48530,35411.0,4324.0,21956.0,11031.0,32,219671,False,0.552,0.887,2,-3.412,1,0.0542,0.0189,0.0,0.0757,0.961,170.003,4,hardcore
48531,27423.0,2826.0,11588.0,15875.0,31,175084,False,0.53,0.955,0,-5.674,0,0.0444,0.00609,0.000341,0.0756,0.351,170.097,4,hardcore
48532,24152.0,2373.0,2282.0,8967.0,31,240762,False,0.452,0.939,4,-4.301,0,0.0474,0.00688,0.0,0.172,0.288,142.072,4,hardcore
48535,30717.0,5999.0,23356.0,1093.0,31,140352,False,0.455,0.949,6,-3.679,1,0.0857,0.00105,8.35e-05,0.469,0.826,85.046,4,hardcore
48536,25522.0,14469.0,21842.0,9284.0,32,140840,False,0.343,0.955,1,-4.648,1,0.103,0.000729,0.000103,0.106,0.517,108.161,4,hardcore
48538,28376.0,8688.0,101.0,15923.0,32,207000,False,0.628,0.996,1,-2.53,1,0.106,0.0939,0.0123,0.0906,0.362,145.021,4,hardcore
48539,9956.0,14469.0,21842.0,29070.0,32,171746,False,0.211,0.929,2,-5.067,1,0.14,2.88e-05,0.00542,0.268,0.362,182.35,4,hardcore
48540,30895.0,12803.0,18610.0,10761.0,62,170893,False,0.587,0.942,2,-3.167,1,0.0727,0.000354,0.00172,0.0762,0.389,103.061,4,hardcore
48542,40352.0,3859.0,21958.0,20641.0,32,160280,False,0.465,0.985,2,-3.232,1,0.12,0.0002,0.0,0.107,0.468,94.019,4,hardcore
48543,23249.0,15019.0,9434.0,31760.0,32,176800,False,0.372,0.877,2,-6.241,1,0.0643,0.00406,0.0,0.343,0.756,157.203,4,hardcore
48544,32979.0,6840.0,16536.0,22828.0,33,238720,False,0.273,0.878,11,-3.917,0,0.125,0.000528,2.63e-06,0.135,0.261,193.133,4,hardcore
48545,6571.0,2027.0,2026.0,9988.0,32,219108,True,0.52,0.989,1,-4.98,1,0.0895,0.0284,4.3e-05,0.122,0.307,111.916,4,hardcore
48547,34599.0,3838.0,18652.0,25643.0,32,161428,False,0.684,0.963,11,-3.463,0,0.0498,0.132,1.25e-05,0.174,0.509,167.934,4,hardcore
48549,8826.0,4978.0,14497.0,5810.0,32,233635,False,0.516,0.857,7,-5.136,1,0.0402,0.00414,5.17e-05,0.151,0.424,137.974,4,hardcore
48557,42612.0,13493.0,17894.0,32414.0,60,238053,False,0.458,0.845,2,-4.384,0,0.0422,0.000948,1.99e-06,0.359,0.175,119.994,4,hardcore
48558,39299.0,13074.0,16783.0,30903.0,70,310386,False,0.761,0.711,9,-7.989,1,0.0604,0.0174,0.000101,0.0652,0.947,105.448,4,hardcore
48559,10452.0,9493.0,19698.0,23116.0,55,290400,False,0.431,0.993,7,-2.67,0,0.119,0.000401,0.0,0.39,0.26,99.999,4,hardcore
48563,39563.0,12022.0,16009.0,20117.0,31,220834,False,0.29,0.932,1,-4.913,1,0.0889,7.55e-05,0.000426,0.309,0.637,143.039,4,hardcore
48564,17567.0,4554.0,22752.0,30887.0,31,201308,False,0.467,0.995,1,-3.802,1,0.0748,9.93e-06,0.0,0.0838,0.208,107.028,4,hardcore
48565,457.0,3313.0,14479.0,19965.0,31,197853,False,0.604,0.966,1,-3.054,1,0.0557,0.0669,0.00137,0.437,0.145,102.471,4,hardcore
48566,12674.0,13783.0,5969.0,3572.0,30,118450,True,0.406,0.959,8,-4.611,1,0.125,3.4e-06,0.00564,0.387,0.382,77.133,4,hardcore
48567,41265.0,13858.0,21189.0,25012.0,31,182270,True,0.482,0.865,5,-6.495,0,0.101,0.00134,0.0,0.349,0.561,89.359,4,hardcore
48570,22669.0,13548.0,21238.0,28751.0,31,124146,False,0.546,0.934,10,-4.451,1,0.0368,0.00365,0.0,0.2,0.701,97.844,4,hardcore
48571,1213.0,1548.0,4359.0,5323.0,32,200916,False,0.414,0.97,9,-3.686,0,0.0747,0.000163,0.0,0.309,0.505,179.986,4,hardcore
48573,2036.0,12421.0,20206.0,31944.0,32,200733,False,0.343,0.909,5,-6.701,1,0.0766,0.000756,3.34e-06,0.458,0.405,102.172,4,hardcore
48574,35895.0,8688.0,101.0,15750.0,31,189000,False,0.605,0.996,10,-3.538,1,0.0448,0.449,0.0,0.32,0.943,139.966,4,hardcore
48575,43386.0,5108.0,4637.0,22608.0,32,202906,False,0.507,0.892,1,-3.798,0,0.0403,0.0177,4.07e-06,0.119,0.458,131.13,4,hardcore
48576,30143.0,2386.0,2917.0,25115.0,34,247493,True,0.396,0.978,1,-4.124,1,0.0887,2.88e-05,0.00339,0.373,0.0777,127.831,4,hardcore
48579,24892.0,14469.0,21842.0,18418.0,32,153586,False,0.381,0.871,7,-4.738,0,0.0738,0.00014,0.0,0.0205,0.577,155.395,4,hardcore
48581,2409.0,4287.0,8038.0,921.0,31,205274,False,0.545,0.979,1,-2.926,0,0.114,0.0468,0.0,0.313,0.781,150.06,4,hardcore
48582,17365.0,4497.0,7716.0,20241.0,30,165360,True,0.267,0.97,1,-3.012,1,0.15,1.27e-05,0.0227,0.0932,0.342,173.472,4,hardcore
48583,8520.0,13714.0,18236.0,24996.0,32,279733,False,0.384,0.88,6,-4.362,1,0.0687,0.01,0.0,0.175,0.348,150.048,4,hardcore
48586,34611.0,14453.0,14234.0,14843.0,32,75053,False,0.315,0.994,2,-2.991,1,0.11,4.94e-05,1.93e-05,0.261,0.2,103.64,4,hardcore
48587,43197.0,17231.0,11552.0,7006.0,32,286037,False,0.603,0.721,1,-7.534,0,0.0326,0.0147,0.00185,0.082,0.546,124.021,4,hardcore
48589,27369.0,3328.0,16607.0,22974.0,31,99853,False,0.229,0.877,9,-5.224,1,0.0914,0.000115,1.73e-06,0.106,0.628,152.632,4,hardcore
48590,35628.0,3859.0,16146.0,20485.0,31,203421,False,0.384,0.935,10,-4.858,0,0.0357,0.000129,0.0,0.063,0.637,100.441,4,hardcore
48593,2604.0,3859.0,16146.0,6828.0,31,226979,False,0.432,0.959,11,-5.095,1,0.0522,0.000358,0.0,0.104,0.637,92.122,4,hardcore
48594,18711.0,3859.0,4635.0,5694.0,31,192733,False,0.521,0.991,1,-3.95,1,0.0636,0.00245,0.0,0.375,0.579,143.996,4,hardcore
48596,27962.0,15136.0,256.0,2093.0,0,146200,True,0.567,0.805,10,-11.717,0,0.0549,0.0001,0.0,0.351,0.463,108.019,4,hardcore
48597,27092.0,8688.0,17074.0,1407.0,32,183000,False,0.624,0.982,11,-5.001,0,0.044,0.132,0.000538,0.344,0.856,141.925,4,hardcore
48599,24100.0,4964.0,3013.0,29138.0,33,179306,False,0.368,0.915,2,-7.099,0,0.0652,0.000499,0.000714,0.108,0.685,152.593,4,hardcore
48601,18233.0,2401.0,22899.0,31130.0,50,238066,False,0.62,0.746,11,-6.006,1,0.0552,0.424,0.0,0.0684,0.191,138.454,4,hardcore
48608,21849.0,16692.0,14474.0,19954.0,31,145853,True,0.325,0.969,8,-2.994,1,0.0945,0.000608,0.00527,0.276,0.219,154.328,4,hardcore
48609,20025.0,10785.0,13945.0,28934.0,46,200803,False,0.488,0.779,5,-4.317,0,0.0961,0.0879,0.0,0.284,0.502,149.843,4,hardcore
48613,5192.0,15450.0,20046.0,27615.0,30,268279,True,0.566,0.963,0,-3.439,1,0.0903,0.132,4.57e-06,0.379,0.38,160.068,4,hardcore
48614,28143.0,1548.0,13519.0,18623.0,31,152914,False,0.346,0.886,4,-3.485,1,0.0991,0.00122,0.0,0.116,0.522,175.253,4,hardcore
48615,20856.0,700.0,778.0,1148.0,58,157411,True,0.44,0.993,1,-1.115,0,0.141,0.000176,0.00123,0.33,0.178,170.196,4,hardcore
48617,27703.0,3358.0,4870.0,1188.0,32,116532,True,0.281,0.98,2,-1.343,1,0.0831,0.0389,0.0,0.294,0.515,161.402,4,hardcore
48619,26488.0,4525.0,20814.0,25829.0,30,245733,True,0.659,0.676,7,-5.452,1,0.101,0.0178,0.0,0.168,0.486,79.963,4,hardcore
48620,7859.0,15418.0,8359.0,24092.0,33,169973,False,0.341,0.98,1,-3.801,0,0.149,0.000916,3.28e-06,0.362,0.521,186.712,4,hardcore
48621,3769.0,3404.0,15236.0,19576.0,31,229132,False,0.486,0.934,7,-3.059,1,0.07,0.186,0.00692,0.132,0.142,178.07,4,hardcore
48622,33534.0,6294.0,14935.0,20640.0,31,214693,False,0.454,0.973,4,-2.787,1,0.0582,0.000996,0.0112,0.105,0.849,80.002,4,hardcore
48623,30313.0,14453.0,14234.0,13874.0,31,94573,False,0.398,0.989,2,-3.427,1,0.135,1.34e-05,0.0,0.0893,0.343,102.928,4,hardcore
48624,30646.0,332.0,1067.0,31934.0,31,128039,False,0.233,0.857,2,-10.356,0,0.073,0.000589,0.0162,0.142,0.0685,98.338,4,hardcore
48625,14576.0,5394.0,5400.0,6800.0,31,217333,False,0.478,0.929,0,-5.019,1,0.0701,0.00337,0.0172,0.0939,0.438,90.026,4,hardcore
